PeakID	Chr	Start	End	Conc	Conc_KO	Conc_WT	Fold	p-value	FDR
9187	chr19	29049392	29056229	8.20749864329151	7.46822005740954	8.69391561856055	-1.06831624451566	1.85770299973033e-12	1.08151365741969e-10
2150	chr10	110913144	110928954	9.5459948491484	9.14935193470441	9.85677255389212	-0.658201905661625	1.90965190197583e-12	1.10835729197551e-10
11190	chr2	168597295	168605073	9.37978485608451	8.93314801395135	9.72034558689546	-0.724728528820153	2.02194263953127e-12	1.16995272425805e-10
9882	chr2	27714537	27744202	10.8007285791237	10.2866243254358	11.1789876443111	-0.81398054133569	2.1045797940624e-12	1.21406747451399e-10
9435	chr19	45538314	45549120	9.61471789718908	9.11739586244861	9.98385429045908	-0.791948720057962	2.17730670229649e-12	1.2522152697844e-10
11500	chr3	52884343	52891912	8.0726519806788	7.49712598988743	8.48294797741465	-0.887235174356604	2.35142415666002e-12	1.3482682498263e-10
11836	chr3	101087628	101118234	11.1264704809696	10.7503966156065	11.4245050697414	-0.630633187802798	2.40077860786442e-12	1.3724209999596e-10
5173	chr13	97669290	97674752	8.28433755411599	8.70784649121735	7.68228146956928	0.91473125622556	2.61543127346505e-12	1.49063874291571e-10
12468	chr4	45702480	45706683	8.01771207325028	8.49995938268726	7.28813821627321	1.05518294559436	2.69839803788054e-12	1.53332025032739e-10
16715	chr8	13218912	13250568	11.5760651748941	11.2203646161575	11.8611831865414	-0.601526304723465	2.71901556395881e-12	1.54042377278729e-10
11496	chr3	52768313	52784690	9.70234404298683	9.32308194370552	10.0023731741952	-0.636577334751583	2.73111100282264e-12	1.54267130126699e-10
2908	chr11	70485548	70506517	10.2602841823186	9.91213552387551	10.5405379007117	-0.590417288924291	2.74460823924254e-12	1.54569494874137e-10
10014	chr2	35050340	35056330	8.12054120501766	7.51918995904074	8.54370378664889	-0.921027153948959	2.7666341967213e-12	1.55348965738383e-10
18468	chr9	114502628	114510516	8.47924709014758	7.88841817227067	8.89720887672795	-0.9056630868044	2.82629652468006e-12	1.58230919592634e-10
2297	chr10	127175455	127190377	10.3790206498751	9.83711181969901	10.7720397157737	-0.843836062890247	2.90450199154747e-12	1.62131009698763e-10
1648	chr10	41574516	41584696	9.03975097886573	8.54258728066902	9.40880051848282	-0.792224663349351	2.94108830634288e-12	1.63691832745107e-10
3666	chr12	8460347	8489385	10.7940423375965	11.0455205955465	10.4892767353493	0.527286335272696	2.95261003156383e-12	1.63733313364026e-10
13782	chr5	75754159	75774186	10.0951158413934	10.4791043845288	9.57031575195576	0.824006384958813	2.95908775403661e-12	1.63733313364026e-10
3001	chr11	77748111	77774990	11.4657448749877	11.1368587296268	11.7333994072683	-0.562925394469304	3.21041770432777e-12	1.77123597704758e-10
15930	chr7	67407907	67415862	8.73044010801741	8.25998686512321	9.08462388308845	-0.755827540535999	3.32893812355938e-12	1.83130193179807e-10
16021	chr7	80185104	80192972	8.84058463698614	8.35129922946798	9.20529392122799	-0.779825491136079	3.39773897957168e-12	1.86374821078876e-10
13704	chr5	66253442	66262458	9.10309763997313	8.6624723158775	9.44016338710791	-0.71980384354566	3.41540541935955e-12	1.8680397537183e-10
6474	chr15	67547562	67567271	10.0008988720829	9.61183891623043	10.3070129105017	-0.648805565340215	3.62381013875315e-12	1.97633024779873e-10
14572	chr6	31313414	31322949	8.7628800670253	8.29154434072394	9.11756187528695	-0.756905335630807	3.87076489777548e-12	2.10496409727452e-10
10305	chr2	73406679	73424849	10.2904858228523	9.92783912386617	10.5800411958568	-0.609799317337736	3.95022953656957e-12	2.14204018213011e-10
15487	chr6	142646047	142653181	8.55547635962693	8.96303253644748	7.98536111344355	0.877553035598034	3.97507167436092e-12	2.14936995178621e-10
16566	chr7	140620807	140635463	9.33477641131948	8.73389805107554	9.75770647687024	-0.916873109659193	4.13468764549608e-12	2.22932490976903e-10
509	chr1	86418761	86429371	8.85057454247631	8.37656192534874	9.20676415437921	-0.756849948953582	4.16700569997962e-12	2.24038530254712e-10
1481	chr10	19320487	19332400	9.46283891784519	8.9115820727609	9.86072361556086	-0.852757434731165	4.27637657258239e-12	2.2926935302554e-10
6814	chr15	99283312	99304557	10.5946912534017	10.1032090401195	10.9606144862488	-0.780668049534589	4.86042520364535e-12	2.59847915323902e-10
17987	chr9	61631766	61641043	9.36985841934136	8.92283496327849	9.71064313338709	-0.725803725897585	4.99334681773913e-12	2.66204295656941e-10
17015	chr8	78736546	78755633	10.0613285255865	10.3507113425348	9.69895296798518	0.610389735043722	5.05089913876158e-12	2.68518248612202e-10
840	chr1	136219106	136251464	11.2977129111045	11.0007093124644	11.543888500749	-0.515453848732262	5.06785548821029e-12	2.68667120979729e-10
6754	chr15	96656109	96662993	9.05161161110092	8.61075841316826	9.38881026032964	-0.71515018880837	5.11459067159651e-12	2.70389460602312e-10
16897	chr8	47351328	47357404	8.29949693787671	8.70836108491508	7.72680245428138	0.878666888766017	5.75520198817214e-12	3.03411051481997e-10
2907	chr11	70473513	70483234	9.03513098666343	8.59229456186452	9.37348490479899	-0.722194757997501	5.96676349772309e-12	3.13693087045115e-10
14939	chr6	73059964	73068899	8.80308587804189	9.14315452356283	8.35729784229075	0.724355404286786	6.18354568050221e-12	3.24192026160915e-10
3506	chr11	114465230	114469504	7.89905878139034	8.32894040499153	7.28394182100945	0.923033237954111	6.64784416076515e-12	3.4757419924838e-10
15496	chr6	144203032	144212361	8.97757459675035	9.45379941204314	8.26185482421345	1.03554165298365	6.75421027673032e-12	3.52165266049628e-10
16941	chr8	68123245	68132851	8.84061713211673	8.35173971766624	9.20510064431827	-0.781067327612414	6.78220784566069e-12	3.52656226582998e-10
10241	chr2	70055249	70076233	10.1426737364424	9.81529889765452	10.409327914091	-0.560096979967949	6.83203300671483e-12	3.54276378236177e-10
8609	chr18	39730133	39738387	9.10915905609509	8.58409734716813	9.49328692681478	-0.822369165743118	7.27938560010732e-12	3.764453932001e-10
3059	chr11	82182310	82203556	10.205795782752	9.81964591704255	10.5101095113577	-0.641870679835119	7.36004653923472e-12	3.79582400185151e-10
8724	chr18	61087160	61094584	8.80521904696463	9.17432047435133	8.30796075920529	0.784784933688305	7.45690154757691e-12	3.835353237709e-10
13481	chr5	30398147	30408959	9.25516385533963	9.62830333242226	8.75051476159564	0.795765496183564	7.55075911212571e-12	3.87313127537929e-10
14331	chr5	140600172	140608470	8.92488225937977	8.45500454936468	9.27874097318961	-0.7512678486408	7.67537632503443e-12	3.92644116638352e-10
769	chr1	133295877	133306248	8.98545906031032	9.39530203853803	8.41082982650259	0.878521882687593	7.77518363111169e-12	3.96680672405561e-10
13923	chr5	105676670	105684074	8.77026787459116	8.10732100948989	9.22277170338651	-0.978267187567485	7.79804170898352e-12	3.96780250924392e-10
8531	chr18	35838811	35847320	8.10339775188996	7.28156089846093	8.62372323700072	-1.14988621207251	7.83434260976235e-12	3.9756146628524e-10
15480	chr6	140759107	140768737	8.75802669362793	8.31613103218653	9.09583291180376	-0.7153105585805	8.15499359042909e-12	4.12446346850124e-10
6769	chr15	97407177	97412887	8.25916811092279	7.7053952242829	8.65835424575276	-0.855323082497963	8.17112737318334e-12	4.12446346850124e-10
16964	chr8	70274131	70286243	10.1139218901762	9.73569560307207	10.4133038082796	-0.630071884110021	8.38007497446348e-12	4.21871201433269e-10
15033	chr6	87418075	87428795	8.76359988463283	8.07005771387081	9.23000897405829	-1.01790594251278	8.55958206544083e-12	4.29768010634924e-10
13926	chr5	105868804	105876567	8.68081758156652	8.14980383389905	9.06810482767562	-0.825869013134676	8.65910505612718e-12	4.33617822850231e-10
2883	chr11	69464327	69481200	10.194398760663	9.83290825105946	10.4832179580553	-0.607153242958248	8.79016782081207e-12	4.39022618608401e-10
2694	chr11	54153821	54163362	8.06081013665912	7.41591549989187	8.50490521055245	-0.963903194073776	9.56261086600811e-12	4.76348534451359e-10
2319	chr10	128188901	128200444	9.51443571941347	9.10996920157369	9.82998384556492	-0.665006896790622	9.75977508264537e-12	4.84897307051116e-10
7271	chr16	43729974	43749830	10.0800028243814	9.72776958652926	10.3628926792779	-0.593565204437047	1.03437853986089e-11	5.12571026319055e-10
3247	chr11	97400568	97425186	10.7333824601265	10.3522510664929	11.0345776859897	-0.635396651535782	1.04329875798996e-11	5.1507780398302e-10
10449	chr2	92366107	92374111	8.85924936267777	8.32399036494822	9.24877786202387	-0.833359396848253	1.04486513796018e-11	5.1507780398302e-10
6572	chr15	78535619	78548701	10.0245981822978	9.61675816575233	10.3421904885835	-0.671204986712588	1.09398906245198e-11	5.37896850162595e-10
11491	chr3	52414977	52428110	9.43750903637574	9.07125738696038	9.72935358874718	-0.61393668112078	1.14549867760378e-11	5.61767943210391e-10
3838	chr12	39640834	39649276	8.65368279334552	8.17468334622206	9.01266969407917	-0.767557207545883	1.17837365510121e-11	5.76400865983659e-10
10300	chr2	72806642	72816996	8.98039916291951	8.50193259968066	9.33908786982442	-0.760896806624435	1.19531302434289e-11	5.83183698946109e-10
6877	chr15	102237935	102276430	11.8519689697734	11.523331144741	12.1194592549448	-0.5604567448448	1.20003924686855e-11	5.83988329905596e-10
18131	chr9	70832127	70842723	9.26843504797906	8.88238070285223	9.57268958363312	-0.6415347987667	1.20620710797155e-11	5.85488611309259e-10
5102	chr13	94137541	94144174	8.42337711621136	7.73081355953614	8.88934803366459	-1.01172450794106	1.23150129912164e-11	5.96241407041571e-10
3002	chr11	77777520	77784858	8.37628746224056	7.79046059778497	8.7917569492639	-0.894520750726677	1.30901526968822e-11	6.32157781257322e-10
768	chr1	133239779	133261800	10.5880402871757	10.8904796176471	10.204910202131	0.637652460616544	1.34718248009674e-11	6.48938484511576e-10
16845	chr8	35690136	35702380	9.2963178123212	8.86442290984625	9.62826660500921	-0.70273626288638	1.35820560866486e-11	6.52592006249379e-10
9250	chr19	34251637	34264944	9.46006527865683	9.04022351770324	9.78486826998309	-0.68493103384929	1.53994050904026e-11	7.38043710128158e-10
17717	chr9	41186130	41192063	8.01437403225603	7.40594017716361	8.44100554796658	-0.911605174893352	1.56664467832653e-11	7.48950865238266e-10
1478	chr10	19246723	19257142	9.28990055991189	8.84016495655673	9.6322538844149	-0.727917052028502	1.59608202309912e-11	7.61106550663269e-10
13905	chr5	103734996	103743488	8.98946114969297	8.50214512803419	9.3530797135945	-0.770377707130214	1.60970574988593e-11	7.65679334012155e-10
1511	chr10	21384093	21416069	10.998396505257	10.6526350353792	11.2771038627937	-0.584955205126515	1.61621469415832e-11	7.6637844365835e-10
17559	chr9	13975732	13986657	9.22489833590271	8.85410979323501	9.51961061303103	-0.62061989822323	1.61925157230095e-11	7.6637844365835e-10
2002	chr10	83201197	83207049	8.60197258589542	8.95082191821365	8.14091898504724	0.740139269944178	1.63244009413546e-11	7.70698521059625e-10
14635	chr6	39113650	39128459	9.90357427431039	9.53592975207744	10.1963008140715	-0.614837658408331	1.67639921617951e-11	7.88603857215787e-10
14742	chr6	50482977	50492200	8.94084332132803	8.45927326261176	9.30126628809308	-0.769022957597617	1.67867621220917e-11	7.88603857215787e-10
8088	chr17	56470349	56477037	9.38601487239791	8.94723150784699	9.72200511835889	-0.710420911602805	1.68355846688705e-11	7.88944596124675e-10
12346	chr4	32392420	32431573	11.664923029988	11.0961202321343	12.0718122899043	-0.870576074057379	1.69000407697989e-11	7.89547735454965e-10
10632	chr2	118546427	118554447	8.68032881591562	8.18465017839591	9.04856302390727	-0.782289388877934	1.69316575335988e-11	7.89547735454965e-10
7805	chr17	29024069	29028052	7.82330781382281	7.21793097346428	8.2484451702771	-0.914222690109822	1.73775954229655e-11	8.08356332187406e-10
4140	chr12	86848146	86854957	8.34570615411293	7.81300962606142	8.73388301938579	-0.829971074288133	1.99610904635468e-11	9.26262923979595e-10
7765	chr17	26941454	26971881	11.2177716861759	10.9085784009696	11.472253336218	-0.53141227984844	2.08924739429273e-11	9.67117714543459e-10
5100	chr13	94089611	94109813	10.2570112159938	9.86634731581526	10.5641150162106	-0.646768554933302	2.25852719644617e-11	1.04293400635892e-09
7899	chr17	34076380	34091243	9.9411916154388	9.56073681667551	10.2419650542469	-0.63077587175651	2.39400279742549e-11	1.10281017214413e-09
11641	chr3	84583520	84605834	10.5040195585557	10.0954464661503	10.8220550599779	-0.670302651984637	2.49979377704042e-11	1.14875511124577e-09
12615	chr4	63532530	63542834	9.30061376423727	8.89315016342293	9.61797836067834	-0.669353791592809	2.56328702072067e-11	1.17508754507868e-09
16437	chr7	125533830	125541387	8.7447771096584	8.23677561161824	9.11973770050042	-0.795275694317921	2.58023805635406e-11	1.18000814630226e-09
14280	chr5	137692422	137700480	8.67828637374923	8.23020853021712	9.01968146145073	-0.719803080453407	2.61752057443499e-11	1.19149611543358e-09
2898	chr11	70221003	70231149	9.45926179600627	9.02374639481776	9.79333854829518	-0.70625161211134	2.61791390555774e-11	1.19149611543358e-09
14429	chr5	148682783	148699530	10.1817157433449	10.5330030769905	9.71637813058106	0.742635943433004	2.65380641574715e-11	1.20494239149438e-09
3659	chr12	4836641	4843199	8.94357659646299	8.47905094770593	9.29440271894613	-0.74217521468226	2.71692360308196e-11	1.23065615901892e-09
1526	chr10	21949079	21974465	10.55873678814	10.1864986954276	10.8543622147861	-0.621462511927434	2.79038711544229e-11	1.2609227872376e-09
7606	chr17	8265489	8278747	9.88723869919068	9.53191146398688	10.1721172293253	-0.595067995041273	2.84745669151417e-11	1.28365511991087e-09
4185	chr12	99555883	99561812	7.88979584536191	7.25925316703729	8.327094547437	-0.931622456405867	2.93880869507149e-11	1.32169787260099e-09
11170	chr2	167810863	167830899	10.3948045559141	10.0131252349712	10.6963411226707	-0.634020935410167	3.00289853740048e-11	1.34732887331735e-09
12267	chr4	7411609	7417358	8.1551485124816	7.6327030625633	8.53788132859637	-0.81650413639741	3.02078987972629e-11	1.35215969639918e-09
11995	chr3	115770178	115777983	9.2390539890106	8.77195018470688	9.59134314931973	-0.743947281139828	3.06992419773313e-11	1.37091979644182e-09
14706	chr6	49015778	49028426	9.2944137419679	8.86774908307909	9.62327341739061	-0.695681648362093	3.1066510787281e-11	1.38406410383053e-09
3535	chr11	115433586	115449275	10.0371033124505	9.65190422735022	10.3408275707965	-0.637301038427776	3.23075635745244e-11	1.43598418988501e-09
2700	chr11	54374602	54381477	8.13263874159301	7.60779928387022	8.51664825310353	-0.819519417675143	3.46569595766079e-11	1.53680942944963e-09
1523	chr10	21864360	21892174	10.8009705133319	10.420182405737	11.1019517759201	-0.632000629700017	3.57933979528702e-11	1.58350326281474e-09
9229	chr19	32881347	32898377	10.2898387106885	9.91978085184006	10.5840901234507	-0.617691139386034	3.63259657324385e-11	1.60332675264175e-09
10743	chr2	126606919	126624583	9.80604262446307	9.39291519452529	10.1268234627162	-0.674603390386248	3.66225797256311e-11	1.61266807566764e-09
3268	chr11	98569862	98578836	8.94992483854632	8.49909628458321	9.29290897304228	-0.721012926282952	3.67495672875338e-11	1.61451397581043e-09
3886	chr12	54257292	54269796	9.5358403044242	9.15693318355629	9.83564771724578	-0.629356680577749	3.70456734120704e-11	1.62376405470597e-09
2664	chr11	51942800	51948449	8.669965705316	8.16495453738706	9.04330218534585	-0.791400576671536	3.77845818276657e-11	1.64978701479713e-09
3172	chr11	89065857	89075753	9.06963662516362	8.59813711724689	9.4244108118473	-0.749662458141175	3.78132331227543e-11	1.64978701479713e-09
10877	chr2	144157391	144163265	8.02584770450208	7.46338600394979	8.42950182152567	-0.857077225662836	3.84722929690125e-11	1.67469185380479e-09
15262	chr6	115704585	115714611	9.09047491650991	8.63885080423891	9.43391774368138	-0.722838348924599	3.88949035077218e-11	1.68921366973238e-09
16345	chr7	114112831	114119999	8.42682908919846	7.91989720991791	8.80120934434067	-0.79016628979869	4.02858504184481e-11	1.74562820797198e-09
7398	chr16	90200769	90214912	9.87202041702861	9.54750471039643	10.1367773225453	-0.553753033731928	4.07943271443312e-11	1.76363447579103e-09
17218	chr8	105268885	105281264	10.4814952648771	10.0656238599887	10.8039234718618	-0.677874086418007	4.15108424758256e-11	1.79053245306521e-09
15401	chr6	127981198	127991167	9.06885552504201	9.48990674645017	8.47178985084287	0.897323555961013	4.29964442047903e-11	1.85040706250049e-09
16557	chr7	140195246	140209337	9.70260236485731	10.0261812823232	9.28480928994071	0.681810046822202	4.49070842398048e-11	1.92787890114476e-09
4739	chr13	44672881	44679109	9.0836247308142	8.55472019829364	9.46979467536552	-0.822728983258461	4.4999755161343e-11	1.92787890114476e-09
8762	chr18	64915569	64924368	8.61703280372938	8.04536172231537	9.02537838977712	-0.867048061218707	4.5701860294811e-11	1.95354866336761e-09
3582	chr11	117796084	117805560	8.94687115870038	8.49745059048916	9.28904251676921	-0.719001080537331	4.84275399168599e-11	2.06540737097098e-09
9226	chr19	32720829	32730661	9.15128898759544	8.63385128869399	9.53134069537704	-0.80805058619903	4.92880548441275e-11	2.09739460288497e-09
5309	chr13	109789329	109804463	9.99249421796618	9.64764373434974	10.2706103487348	-0.581989585015524	4.97442582414034e-11	2.11207220841968e-09
4695	chr13	41537444	41544426	8.56729043971009	8.1085490558158	8.91481917495915	-0.735235499979981	5.23422602435999e-11	2.2174191008109e-09
16470	chr7	127633909	127641920	9.15319295550749	8.59861471935002	9.55279493520801	-0.846959138747951	5.30527710497647e-11	2.24251345602112e-09
755	chr1	132628182	132635838	8.25470328804097	8.77763793943731	7.42623016327935	1.13629940183598	5.41087908822099e-11	2.28206831589658e-09
11485	chr3	52087542	52118275	11.1276558197549	10.7848647017814	11.4044331578691	-0.577852129945936	5.43911378727746e-11	2.28889003478357e-09
3584	chr11	117873938	117896482	10.673885877054	10.2495116193525	11.0013871598962	-0.688701226613316	5.56899758120448e-11	2.33836294455044e-09
703	chr1	128798673	128804508	8.40183512287722	7.92126401076637	8.76170050422625	-0.758024232500458	5.64528601157828e-11	2.36516298485086e-09
11167	chr2	167718138	167736947	10.4999730306272	10.1853765493407	10.7580989127723	-0.536968119949067	5.88238570496052e-11	2.45907044701422e-09
10304	chr2	73390201	73403323	10.3024900364141	9.90580684555868	10.6132924064445	-0.651603974035327	6.35841367164636e-11	2.65222710053135e-09
13305	chr4	152095413	152102132	8.30675810549567	7.64880644782494	8.75695056504896	-0.959964818487831	6.37514208657403e-11	2.65337328204141e-09
15149	chr6	99228858	99260830	11.1463765709274	10.6436090748324	11.5184910486833	-0.786409249674667	6.64280671644801e-11	2.75367887271402e-09
17121	chr8	88557265	88601611	11.7128275769454	12.0155627458851	11.329221556767	0.635535723853177	6.64516003847947e-11	2.75367887271402e-09
846	chr1	136558310	136563806	8.02170401796006	7.4348810711639	8.43767084136331	-0.881187443490008	6.83747623311844e-11	2.82431161663824e-09
13903	chr5	103692101	103697912	9.02399522583421	8.48034322805793	9.41792524969921	-0.83190694129524	6.8453730104515e-11	2.82431161663824e-09
7991	chr17	45353343	45360874	8.71810562359894	9.0691437840673	8.25320677014911	0.739995217420607	6.87786125084438e-11	2.83098337643031e-09
1608	chr10	39197618	39218012	10.0222518929933	9.65808970549367	10.3127707558628	-0.608579973323053	6.89137636287899e-11	2.83098337643031e-09
10410	chr2	85133735	85151137	9.87057004679998	10.2097541686395	9.42630575994369	0.713263233042912	7.25581117154829e-11	2.97425572839773e-09
5061	chr13	91441870	91460760	10.2085903367262	9.74079661541638	10.5612703130268	-0.743522263699219	7.70869613148038e-11	3.15308930774496e-09
7129	chr16	30167627	30185843	9.80860992708823	9.46561215925285	10.0855217505854	-0.578094000515325	7.91355975633293e-11	3.22992366914931e-09
15824	chr7	45331608	45344129	9.75307041111751	9.34626945334797	10.0700339148885	-0.66382353273815	7.94149973240578e-11	3.23437174723882e-09
2134	chr10	99419310	99426572	8.75008280050566	8.20211390134375	9.14626158745358	-0.83838546029177	8.01739095312314e-11	3.2582882847821e-09
116	chr1	36575187	36586468	9.11134780578836	8.61560871750831	9.47961522799479	-0.777493757247941	8.25335702026056e-11	3.34701843776763e-09
9858	chr2	26624679	26632904	8.73116507279407	8.19888188259758	9.11912356968798	-0.821291735885539	8.66016386448202e-11	3.50450426405127e-09
7594	chr17	5910491	5917671	8.3769911052443	8.81242345514497	7.7503530324514	0.924782198437886	8.6951330954134e-11	3.51116874506066e-09
2911	chr11	70732098	70743973	9.85420851400418	9.48286925781278	10.1492678913611	-0.614753523633453	8.98492925604628e-11	3.62048773567945e-09
10441	chr2	91966240	91982273	10.9365857222661	10.52935775424	11.2538077258989	-0.665318283971925	9.11109482981171e-11	3.66354806726688e-09
18447	chr9	110925248	110937362	9.3665389003051	8.9516466179324	9.68837985803207	-0.675126466630544	9.24840410909684e-11	3.71089770796086e-09
11423	chr3	37142318	37151653	9.11469801064637	8.6703286289962	9.45394318657044	-0.710118010835322	9.27899056175774e-11	3.71531565129958e-09
15835	chr7	45669819	45678665	9.3687080717475	9.64761186209757	9.02264372016639	0.581575453854574	9.72162916820104e-11	3.88435368385869e-09
11503	chr3	52952153	52959908	8.49976282753133	8.02605769921982	8.85577946342681	-0.748356150980374	1.00590516910468e-10	4.01072987488186e-09
13411	chr5	23351211	23358685	8.45479857214137	7.90517967946572	8.85183417627296	-0.835224609615705	1.03473847119973e-10	4.1170443280712e-09
9948	chr2	31454546	31465237	8.74624531520777	8.19684018636062	9.14316999887217	-0.840648246943436	1.04821890415004e-10	4.16195535185431e-09
11493	chr3	52482440	52495123	9.27235224028287	8.91093077356677	9.56112744572341	-0.602626838361466	1.05143238961211e-10	4.16599902347561e-09
2363	chr11	5147056	5161388	10.3523857592751	10.0405020705805	10.6086848317858	-0.531716826873983	1.07218950981315e-10	4.23939264723827e-09
2216	chr10	118177660	118187804	9.35420311639159	8.90965579775576	9.69355164753281	-0.71044224048971	1.08977217647433e-10	4.29995553790151e-09
2412	chr11	12070814	12079420	8.36298729890148	7.74967342198182	8.79199425503456	-0.916377487821652	1.1168661044185e-10	4.39771821488768e-09
8836	chr18	75501472	75515496	9.84977554534792	9.4744371731691	10.1473489950688	-0.621162814262298	1.13493831252002e-10	4.45612093309961e-09
4325	chr12	111286451	111293193	8.94156142382027	9.33836693212419	8.3923859138744	0.839056555286072	1.13639418916709e-10	4.45612093309961e-09
3133	chr11	86910675	86916517	7.70924542383632	7.05810790559869	8.15626590826061	-0.953091934459224	1.15201572457227e-10	4.50806318281591e-09
18103	chr9	69232217	69242702	9.36801163631766	8.82388963164846	9.76218699333952	-0.83065243471007	1.1653930447306e-10	4.5510276946383e-09
11497	chr3	52802353	52815225	9.21065679775326	8.84085403379398	9.50474722479068	-0.616169870913706	1.173109864506e-10	4.57175608181917e-09
16940	chr8	68113996	68122765	9.25905323431822	8.88457031867018	9.5560898489832	-0.619050424818428	1.18066752493257e-10	4.59178052370803e-09
18305	chr9	96883211	96894887	9.15335434487244	8.77376534158197	9.45358758091281	-0.62602847975143	1.19797069990582e-10	4.64954722157722e-09
16943	chr8	68167913	68216914	11.7009123078585	11.3306089875872	11.9953185830172	-0.615198212995328	1.30258395624299e-10	5.0452532460277e-09
8599	chr18	38953829	38962685	9.00529247292293	8.57583459567948	9.33580411158061	-0.698111690692147	1.30703568931603e-10	5.05218540682869e-09
6676	chr15	84461907	84470919	8.75636623108359	9.1015979426745	8.30163284858484	0.723183050579462	1.3309620492745e-10	5.13421315715055e-09
7925	chr17	35355202	35363437	9.02868279199742	8.53944036657489	9.39336829581402	-0.764803830768352	1.34875911857357e-10	5.19231223355128e-09
3563	chr11	117024085	117033261	8.86401972729076	8.40209973545141	9.21336303362001	-0.7338480429997	1.36260303892514e-10	5.23498847687456e-09
15331	chr6	121317923	121333496	9.92093102927944	10.2054540673226	9.56615767219232	0.592777150306177	1.41720651536728e-10	5.43377019296072e-09
14332	chr5	140643422	140665302	9.97368574412882	9.56073070817293	10.2943629166426	-0.672403170307482	1.42152426584614e-10	5.43933650030117e-09
5681	chr14	52131104	52139244	8.32970063315287	7.78148755800415	8.72600631095674	-0.839067239609626	1.47013436160488e-10	5.61402013056317e-09
4736	chr13	44435214	44447231	9.18258567951769	8.76751303111763	9.50453486346674	-0.67404564890597	1.48538981993479e-10	5.6608862234021e-09
8606	chr18	39625653	39636679	9.21888626461572	8.75975194659114	9.56663965446053	-0.726168325127507	1.49410031919356e-10	5.68267133426344e-09
3307	chr11	100410672	100423449	10.0904893529059	9.73453244064296	10.3757717526459	-0.595679866720005	1.53404374070853e-10	5.82292323098144e-09
6207	chr15	25521170	25531418	9.17272617212383	9.50177716694284	8.7457384616257	0.688810632353609	1.56978552555511e-10	5.94669850090027e-09
16571	chr7	140740582	140787285	11.5238115732296	11.1654501116551	11.8106335725946	-0.598399824367957	1.58960788385805e-10	6.00979442783705e-09
12344	chr4	32179818	32216798	11.8477933780982	11.417633184448	12.1787195802821	-0.693741980439324	1.64886244847109e-10	6.22142354066258e-09
8062	chr17	50315930	50329333	9.48762451206492	9.13473992618266	9.77093360517829	-0.589821767412111	1.65345276869234e-10	6.22636509861347e-09
15153	chr6	99436173	99450945	9.32437447476603	8.92947693319202	9.63408224509339	-0.649080653092932	1.70622871830626e-10	6.41237917717514e-09
8579	chr18	38496255	38503850	8.65867306906427	8.24477024330102	8.97991993123544	-0.671005866583199	1.83491017300789e-10	6.87054090359988e-09
6673	chr15	84296189	84306274	9.08322880657899	9.44778556296029	8.59421905207701	0.765058414506023	1.83537817489074e-10	6.87054090359988e-09
12711	chr4	101351608	101356691	8.76801754165815	8.14590315351774	9.20127826497487	-0.914518090185057	1.8420532991325e-10	6.88195463862909e-09
467	chr1	78675120	78689847	9.92580973043727	9.58892484261046	10.1987298753561	-0.5674780986239	1.85129259387474e-10	6.90288450670896e-09
14440	chr5	149058411	149071064	9.70474653268421	9.34044521276716	9.99535376771048	-0.607576533594005	1.9854937119832e-10	7.38876179602531e-09
8247	chr17	83115405	83141089	10.6303130251547	10.3140708213293	10.8895443492153	-0.536888142177443	2.01948541132066e-10	7.50055061085222e-09
3273	chr11	98925293	98941745	10.4337312968157	10.0337478239079	10.746550994127	-0.653479419939935	2.06724381586929e-10	7.66293366823894e-09
5132	chr13	95922888	95944487	10.2758363531901	9.94093491640229	10.5474552914177	-0.565756386903326	2.10221414808747e-10	7.77737277125771e-09
14255	chr5	136656004	136673573	10.0447027023661	10.3087574610892	9.72124272377492	0.548537944766201	2.22838692120443e-10	8.22812361430717e-09
15878	chr7	49084998	49093362	9.1034356798271	9.41148932430463	8.71122980776923	0.64081176097894	2.25777622497873e-10	8.32045339298471e-09
11845	chr3	101462417	101477485	9.89822072474036	10.2001083788472	9.51597747875732	0.629881285633246	2.28517667995882e-10	8.40511011801132e-09
13222	chr4	142010848	142021580	9.7651946590651	10.0963891750838	9.33457962217349	0.691736304456476	2.30459309617721e-10	8.4601300526784e-09
10285	chr2	72119058	72127840	8.6196925184033	8.16504277913615	8.96487618621795	-0.725971773911288	2.31283086713133e-10	8.4739801210976e-09
11200	chr2	170077983	170094156	9.88162234889323	10.2607166385427	9.36596645660423	0.795784913313141	2.31965987613697e-10	8.48262520023192e-09
2104	chr10	95565378	95579499	9.93585036249816	9.56130184483038	10.2329281635426	-0.619541304723218	2.32748506662534e-10	8.49487289990046e-09
2005	chr10	83286435	83291287	7.97954892825971	8.40569327215307	7.37211287515129	0.899410835176305	2.42007657257928e-10	8.8158605126645e-09
4838	chr13	52092012	52115333	10.5738587089256	10.2082714709715	10.8652820560015	-0.60652496670442	2.45192517088674e-10	8.91476778127575e-09
545	chr1	88681126	88697126	9.97706891912954	9.54961458890822	10.3063961376596	-0.689315653306278	2.47537644377912e-10	8.98282400123976e-09
5331	chr13	111985340	111998998	9.88464949655381	9.56698746010576	10.1448328390696	-0.539860818879516	2.53083875489641e-10	9.16656273457613e-09
11389	chr3	30594075	30600481	8.94887565057661	8.45142929617315	9.318080227595	-0.771708308947951	2.56699665708075e-10	9.27046331816884e-09
