PeakID	Chr	Start	End	Conc	Conc_KO	Conc_WT	Fold	p-value	FDR
3718	chr14	78431034	78439796	9.98966913132277	9.54643639564392	10.3282536073104	-0.663346410294127	1.0524084568991e-06	2.6858009344967e-05
4277	chr15	100455993	100462928	8.48611571178491	8.81333800921303	8.06221113822993	0.646287516345255	1.05518865041773e-06	2.68709247701204e-05
11140	chr9	31118014	31122503	7.90148099478992	8.29191597955972	7.36449955240608	0.750072204683941	1.06337723343124e-06	2.70212158929538e-05
3462	chr14	30824983	30832228	9.31213797565548	8.95140620841639	9.60047353706532	-0.571766473321569	1.06729378345828e-06	2.70625393676889e-05
8328	chr5	43818197	43829658	10.4342760331457	10.6775536742195	10.141484873277	0.484282879010917	1.07730614375642e-06	2.72579216159012e-05
6249	chr2	35477461	35482397	8.35661422705004	8.72041905606851	7.86896218396159	0.703883698472118	1.1271358169886e-06	2.84179671985151e-05
4698	chr16	94234879	94248452	10.0102130159839	10.3035528894131	9.6415985945564	0.580000465056535	1.12796433785575e-06	2.84179671985151e-05
3838	chr15	12433480	12438048	8.10421600200815	8.47425872027688	7.6052401052788	0.715032612396725	1.13487111142425e-06	2.85311426650829e-05
7426	chr4	8751538	8758566	8.65110088287281	8.99914126688002	8.19146435034251	0.676331498674758	1.13952453031435e-06	2.85873075375676e-05
4208	chr15	93589507	93599188	9.55540517653299	9.86663167408827	9.1580291361063	0.612070232593633	1.15431451164148e-06	2.88969920965163e-05
1364	chr10	127228503	127233119	7.88832429646503	8.29064518720926	7.32846360279545	0.769045512823989	1.16918569583369e-06	2.92073957335536e-05
9381	chr6	98991839	98995232	8.0373812977079	8.42112133862982	7.51304764773547	0.736133004322656	1.18292170881839e-06	2.94881917961986e-05
378	chr1	106511153	106519727	9.85749449398689	9.50649294741297	10.1395907233856	-0.559415475498608	1.23330442191948e-06	3.06794211566327e-05
948	chr10	42892293	42904016	10.0620607434445	10.3378072568677	9.72085196679079	0.546420501853953	1.23869572210501e-06	3.07487996899007e-05
4036	chr15	75980298	75983041	7.79787292040765	8.18652620232028	7.26427398014261	0.744204415492445	1.24482455168295e-06	3.08361570286914e-05
2972	chr13	36195698	36201233	8.40876564995963	7.94278782253691	8.76041635100246	-0.684904901308801	1.24852421318106e-06	3.08631006337811e-05
10572	chr8	46650796	46658555	8.951569280591	8.50302880915436	9.29323195644707	-0.66607451402274	1.27098429969591e-06	3.12906682060167e-05
8381	chr5	65215942	65219974	9.4188498553395	9.78610669486031	8.92494829954109	0.709146707128271	1.27111719184902e-06	3.12906682060167e-05
7428	chr4	8797607	8807155	9.96907093030025	10.2339017706609	9.64444398244273	0.526805247543511	1.29380015709624e-06	3.1782832965175e-05
5016	chr17	35301700	35308284	8.15944505257103	8.48035591390513	7.74610135029395	0.630978775833905	1.29835251889551e-06	3.18284924549158e-05
2938	chr13	28422411	28426363	8.00100546164437	8.37834695527494	7.48860287197807	0.724533091954968	1.30364735339689e-06	3.18921265584631e-05
4123	chr15	81349907	81363776	10.2855377223748	9.98613349561141	10.5333584515524	-0.493076265863376	1.30760393587993e-06	3.19228266660273e-05
7789	chr4	119460452	119472293	10.2852809082047	10.5774769803914	9.91847438663322	0.577018191327141	1.33358907560679e-06	3.24753273213833e-05
295	chr1	86497337	86507038	9.88091456107092	10.1594257941611	9.5354553928716	0.551150628463452	1.33573198021262e-06	3.24753273213833e-05
8908	chr5	140500461	140530001	11.8620976417884	12.1173154287828	11.5518156362213	0.508044672766769	1.36410603456183e-06	3.30970778324079e-05
285	chr1	85996337	86002271	8.50675399306319	8.84561168768061	8.06305139293728	0.661620951419669	1.39325925684197e-06	3.37351462681244e-05
421	chr1	127295202	127300975	8.9499568844031	9.2764374490322	8.52729986606317	0.63692805679066	1.4084383725535e-06	3.40329403069369e-05
4139	chr15	82025475	82032275	9.22082102312204	9.51378562844932	8.85280016073539	0.576343263936646	1.50804515764534e-06	3.63654318015048e-05
1499	chr11	19919270	19921056	7.92688566736206	8.36297043299656	7.29888444710238	0.816672097375896	1.5145020280026e-06	3.64467534885514e-05
9480	chr6	119383701	119390942	9.20511461151964	8.84808107840185	9.49108687710509	-0.564626439070211	1.52334030082055e-06	3.65849369806822e-05
1482	chr11	11495601	11531286	12.7941392497802	13.0122914429092	12.537020304125	0.433470788985695	1.56780826301871e-06	3.75765160970164e-05
1664	chr11	53783084	53788528	9.25731302352361	9.61474756622947	8.78108434449062	0.689615721025009	1.5967490556991e-06	3.81926859152643e-05
827	chr10	13864385	13870530	8.82246529369376	9.13588451469705	8.42149867098352	0.61522105914766	1.60914435726607e-06	3.84114135867795e-05
9747	chr7	25378164	25381745	8.25243829342375	8.60781508858004	7.77986968136715	0.687695837636463	1.61341723087172e-06	3.84357620967343e-05
9965	chr7	66260737	66266637	8.66375350706096	8.99024165852545	8.24108373677091	0.637230056376087	1.61706662297986e-06	3.84451895716901e-05
1273	chr10	99207396	99212625	8.47822714564173	8.79029413625825	8.07947649949529	0.612782879718289	1.62207482303388e-06	3.84868194959204e-05
4889	chr17	28011753	28018035	9.63615504957196	9.9038384477532	9.30722525537537	0.52950220031298	1.64763081911949e-06	3.90148411998316e-05
1794	chr11	70016675	70022536	8.79658591356547	9.15233029313265	8.32336455123858	0.686915373411616	1.67852762573842e-06	3.96387151867073e-05
4633	chr16	76245416	76251047	9.0134890921587	9.57583986759275	8.07927259130305	0.975039420396467	1.68068689137952e-06	3.96387151867073e-05
6233	chr2	33214610	33218321	8.53449120473759	8.83618833018455	8.15255403490301	0.591135829348492	1.71399047732068e-06	4.03436483665759e-05
10687	chr8	72318897	72332661	10.104690834137	10.363069434814	9.78971839572124	0.511995879762872	1.79122249898802e-06	4.20777038728477e-05
8798	chr5	125150920	125155961	8.35421513925975	8.67594049913962	7.93951546836318	0.628246572688477	1.81284786561492e-06	4.25012110716387e-05
7625	chr4	63896433	63903222	9.33404163824025	9.02311342828375	9.58969591548125	-0.506319184656508	1.86784502261395e-06	4.37038748261514e-05
208	chr1	63998078	64005256	8.95164570065282	9.23215824530129	8.60309684368229	0.552795520218529	1.87422288342932e-06	4.37664379260887e-05
4652	chr16	84644330	84650502	8.40161467948498	7.97532269778372	8.73025356122191	-0.637957791329388	1.94679402175396e-06	4.53714362150785e-05
2611	chr12	79622467	79631783	9.9413128630311	9.65364197942766	10.1810487003254	-0.47549930461069	1.96224718940163e-06	4.56255258311859e-05
7144	chr3	90611043	90616325	8.97463534819685	8.62408350673935	9.25644153769223	-0.557476947711946	1.96541914760271e-06	4.56255258311859e-05
11352	chr9	69154708	69160057	8.3983020779184	8.02045069063553	8.69744955880686	-0.587832164680167	1.96943521357114e-06	4.56291107520717e-05
7422	chr4	7891507	7897470	8.57141742458076	8.15639358825531	8.89333732163398	-0.629816311606435	1.97998604218926e-06	4.57837868385682e-05
34	chr1	21331456	21337670	9.64004561728149	9.93520059273253	9.26855462375955	0.579278237663385	1.98521425357541e-06	4.58150226957949e-05
3271	chr13	95955152	95965646	10.1853958570071	10.474631577234	9.82325137011314	0.56863543292622	2.02935430166862e-06	4.67020822282563e-05
7030	chr3	60122501	60130267	9.42617489371364	9.09511971543723	9.69526210011854	-0.531608134132255	2.0332848585944e-06	4.67020822282563e-05
9297	chr6	84961417	84965308	7.98331944583142	7.4560041551374	8.36864587831078	-0.73343668123284	2.03550883103859e-06	4.67020822282563e-05
4176	chr15	86179157	86187080	9.3330928957676	9.61117442137582	8.98829570381432	0.547313671534819	2.05835900743629e-06	4.71348256431535e-05
4763	chr17	13681983	13685919	7.87106533573414	7.42121938380914	8.21348238349663	-0.663268792715023	2.07652504792975e-06	4.74588393933035e-05
4909	chr17	28821897	28830206	8.289203857822	7.90110126750127	8.5947262764229	-0.60102980920452	2.08604739006768e-06	4.75844323572196e-05
10990	chr8	124262625	124297143	12.102492671724	12.3036641320504	11.868652783424	0.398107050204852	2.10019155318171e-06	4.78147656886225e-05
4075	chr15	78507404	78520336	11.0664642580646	11.3086738362003	10.7752204033459	0.47946293459512	2.10592484588734e-06	4.78530922673168e-05
9398	chr6	108274787	108283595	9.74020690424129	9.40976847396468	10.008887104486	-0.530731788690985	2.11911016145441e-06	4.80602795926013e-05
132	chr1	51589715	51599081	10.4426753994603	10.6991041310637	10.1305994496376	0.506873934129534	2.16963387104523e-06	4.91118655560735e-05
10937	chr8	120732978	120764943	11.4718364809427	11.7324348134592	11.1535548006349	0.514887166517565	2.18428788822394e-06	4.93116555220448e-05
7341	chr3	135617988	135643293	11.3319324407911	11.601395976354	11.0003066106228	0.532028422661861	2.18680665991465e-06	4.93116555220448e-05
7615	chr4	62774256	62782951	9.43645748340446	9.76634356645775	9.00805833811897	0.639687665496692	2.19653316578186e-06	4.94366397845304e-05
9696	chr7	16308273	16314895	8.94463102440374	9.22168796070207	8.60141022182609	0.546171830942043	2.21928458442014e-06	4.98537388773924e-05
9914	chr7	48897861	48902394	7.9660093951077	8.35081327388073	7.43967729298942	0.732190025919296	2.22433413533776e-06	4.98723570078766e-05
9984	chr7	74494238	74499440	8.38428014810983	7.97130821812782	8.70496748039158	-0.62453530569744	2.27908230211584e-06	5.09911058296099e-05
2619	chr12	80207572	80213658	8.86719789988126	9.17076254542035	8.48225608622155	0.592491725647879	2.28286179619699e-06	5.09911058296099e-05
3723	chr14	78710365	78716891	9.08157974750318	9.40864508533289	8.65793931518998	0.63433852877223	2.29158185866376e-06	5.10893042301339e-05
4536	chr16	38367177	38382852	11.6567313503662	11.9234539209996	11.3292532692138	0.526401266605337	2.3039154276124e-06	5.1267541794102e-05
854	chr10	19689774	19694076	9.16979400161663	9.44576960048139	8.82823382079296	0.542706816925071	2.33491060845907e-06	5.18595935141961e-05
131	chr1	51568612	51589206	11.7608494786806	11.9857796229242	11.494254744685	0.445295397218505	2.36724042587673e-06	5.24790110171847e-05
4699	chr16	94248914	94256873	9.09840602781462	9.46421422638265	8.60713220764063	0.698786502720626	2.41209316131676e-06	5.33732074796232e-05
997	chr10	60104753	60109068	8.32182636584912	8.70462104094586	7.79926506078546	0.72612079281194	2.42073913405252e-06	5.34643992672234e-05
10576	chr8	46840639	46855398	11.5805679039341	11.8565750543311	11.2389593137568	0.543444575512746	2.42656689129619e-06	5.34796902152369e-05
9479	chr6	119371220	119381413	9.09520422507647	8.75339478168418	9.37134226593287	-0.545681748949033	2.43048355158956e-06	5.34796902152369e-05
6116	chr2	25961653	25974146	9.08290846926382	8.6751417940856	9.400456415724	-0.620471247238899	2.47673915987049e-06	5.43961894294233e-05
9210	chr6	54962432	54975154	9.86194408336765	10.1682761352925	9.47253107640876	0.59737344525244	2.5340408353239e-06	5.5551440649698e-05
11005	chr8	125389832	125393265	7.81443796024775	8.19293500757754	7.29989185660034	0.71780478524042	2.63627127798423e-06	5.76855211493735e-05
949	chr10	42932587	42936922	8.29558305679271	8.67820780733855	7.77333996769399	0.722457520146067	2.76387004061631e-06	6.03657826246253e-05
2075	chr11	97945758	97958300	10.2973728449612	10.6001281067995	9.91373449075798	0.591080053443761	2.77799019726906e-06	6.05622364777328e-05
383	chr1	106615071	106620979	8.6529565128873	8.27226108205559	8.95387999774583	-0.587760340749019	2.79652175781121e-06	6.08539614922602e-05
7681	chr4	101212647	101219696	9.64162929093207	9.9339438917242	9.27463559397552	0.570949844203349	2.84324521328519e-06	6.17569585297387e-05
9982	chr7	73605331	73621445	11.406470042237	11.6266558902307	11.1465191801954	0.43506208770807	2.87841473750191e-06	6.23979167095362e-05
3257	chr13	93760841	93767537	9.09715489958549	9.39747150240158	8.71743233748487	0.584537323732627	2.88420832446585e-06	6.23979167095362e-05
3976	chr15	62453844	62463899	9.98332764962323	9.6525381536114	10.2522395616133	-0.529996707386027	2.88859685512156e-06	6.23979167095362e-05
6035	chr2	9575613	9580353	7.73793341874682	7.22722724020685	8.11435851309684	-0.714401742482562	2.92843855300282e-06	6.31431203326301e-05
5825	chr19	23320696	23326563	8.99998697970798	9.35730079687432	8.52397343328145	0.681950690411409	2.94835039546922e-06	6.34566635207e-05
3332	chr13	111786463	111811442	11.504928503156	11.746287127647	11.2149154216893	0.476688944940977	3.04701864860357e-06	6.54610406398178e-05
10611	chr8	64722265	64728191	8.41711438363478	8.01532211414118	8.73103657541479	-0.612634110743903	3.06585892056346e-06	6.57462595378909e-05
5282	chr17	83840469	83852526	10.9130372016679	11.1971213487191	10.5589471819065	0.556243700103381	3.15900883826757e-06	6.76211022336407e-05
1239	chr10	94794996	94801458	8.38509410350858	8.00033097196063	8.68854786640598	-0.593531087388771	3.1822755721797e-06	6.79959641245484e-05
5343	chr18	3931129	3935875	8.58767381481682	8.89184099968758	8.20176041029188	0.590178870553495	3.20110135229315e-06	6.82747537521586e-05
2270	chr11	117074244	117131555	12.4135055873219	12.6648380556516	12.1089543326056	0.495776962690063	3.21093241842703e-06	6.83610404615023e-05
7371	chr3	144397184	144403095	8.51274622289966	8.86194900803775	8.05107277716763	0.667207925343852	3.26049701841114e-06	6.92914258445072e-05
2769	chr12	107135912	107152240	11.3153415775184	11.0603308120734	11.531975382745	-0.427850376095851	3.37578154200946e-06	7.16126296236693e-05
500	chr1	138284691	138306057	12.0693634039659	12.3033177794792	11.7899849969854	0.461179535170303	3.41491745278751e-06	7.23130190360882e-05
4231	chr15	97341503	97345605	8.76717998399699	9.06186637984299	8.39643249116516	0.577624373517707	3.4312430440252e-06	7.2528743842937e-05
6247	chr2	35443313	35456443	10.7467667666329	10.9936771508713	10.4486917694904	0.485848835450736	3.46944549885168e-06	7.32053000257705e-05
10648	chr8	70633300	70636836	7.91958032965442	8.28944294110214	7.42093332561278	0.698783526717929	3.4873299163746e-06	7.34514978464924e-05
105	chr1	40083715	40088578	7.92137967411573	7.41419257013086	8.29589846507004	-0.708016214850719	3.63225049697696e-06	7.63677435449818e-05
10940	chr8	121299840	121302413	7.86520099746309	8.2848890216278	7.27089223102749	0.774733764921816	3.77075314440585e-06	7.91389327785071e-05
4691	chr16	93389959	93394508	7.98687428119345	8.38544070553466	7.43430029841497	0.741371962563231	3.84663283774622e-06	8.05883220049811e-05
130	chr1	51534680	51537334	7.95323172019925	8.33326142058328	7.43583501625512	0.714361079384148	3.87932890559712e-06	8.11294696434258e-05
11599	chr9	118370017	118377017	9.56957257898824	9.89965281552436	9.14084496768439	0.63470172740526	3.96206520716422e-06	8.27133612859583e-05
996	chr10	60075326	60084415	10.2988526944685	10.588672412322	9.93579046243416	0.564310959671137	4.02304796989391e-06	8.38006968709359e-05
9169	chr6	48587377	48599929	9.55763318463333	9.21390819470836	9.8350180232574	-0.542576256129895	4.03046978916025e-06	8.38006968709359e-05
2732	chr12	102299226	102311037	10.1638712138025	10.4298893043991	9.83745598978959	0.520614832967859	4.03542624573142e-06	8.38006968709359e-05
10651	chr8	70751425	70756081	8.32593362108187	8.67207208839031	7.86962016219778	0.663868765089965	4.11331267504219e-06	8.52682501198219e-05
7921	chr4	132971316	132979618	10.0639271511773	10.3491650129665	9.70803970060326	0.555647067683579	4.12712758689428e-06	8.540479784018e-05
7746	chr4	115087386	115093748	8.76561796230338	9.07016830654481	8.37908616393837	0.589862853628256	4.13494044628234e-06	8.54168816665596e-05
8165	chr5	9098433	9113548	10.2669751921633	10.5029106723506	9.98476434685386	0.463272659464742	4.14979395398154e-06	8.54355976574862e-05
5566	chr18	67691283	67702127	9.43415840198957	9.1210305283602	9.69129602922062	-0.506372613168745	4.15030746914329e-06	8.54355976574862e-05
3754	chr14	105892229	105900344	9.59837498849294	9.87017854989492	9.2631924023156	0.531447246612019	4.206300582325e-06	8.64376481404386e-05
7588	chr4	57830589	57836238	8.22135191806868	8.56089354175854	7.77647207712087	0.64817569217741	4.32121134301677e-06	8.8643853520397e-05
504	chr1	138538612	138544581	9.1089966489859	9.40828126491751	8.73092598168439	0.579841834933911	4.32866481730442e-06	8.8643853520397e-05
9363	chr6	91503154	91508811	8.25011446390729	7.87776586345491	8.54580944399788	-0.575726356263744	4.36939291348562e-06	8.93230911172079e-05
6757	chr2	159130611	159135983	8.00484492862916	7.60062823911417	8.32024136507603	-0.609216476481855	4.40182030940459e-06	8.98305851052239e-05
4893	chr17	28253028	28260461	9.64956551430308	9.95432537417034	9.26269538997194	0.590016802883267	4.42169938860736e-06	9.00806896134216e-05
8777	chr5	124230836	124235752	9.01740260525357	9.3259527705442	8.62438962308152	0.595972272381167	4.48959264320738e-06	9.13064142377598e-05
3292	chr13	99408637	99414726	8.63074480552126	8.25408971746054	8.92914353850455	-0.579953942013279	4.50866320789866e-06	9.15367087019426e-05
9235	chr6	70714961	70728084	10.5823696709125	10.8576223122371	10.2419179855454	0.537038844578199	4.54914011838409e-06	9.2200067991126e-05
380	chr1	106577440	106590781	10.0442210865933	9.75518882078546	10.2849006975952	-0.473061913946302	4.55848172664083e-06	9.22311987705274e-05
7353	chr3	138273288	138277805	8.65250505165087	8.93805873266952	8.29612492870524	0.554469983110805	4.63798786718651e-06	9.36794267327792e-05
6453	chr2	102031071	102035798	8.13499462615289	8.46821733756363	7.70093401880868	0.642732527841641	4.75879144607893e-06	9.59554261550658e-05
8526	chr5	103437179	103447834	10.2030773648207	10.47445621676	9.86854140249623	0.529431667576408	4.784028067582e-06	9.62999585120083e-05
2359	chr12	3884584	3900839	10.3811265077913	10.6610924948697	10.0334225265408	0.545267836138166	4.7969208492972e-06	9.63952665906389e-05
3769	chr14	118922508	118928335	8.25061895196491	8.60111363192636	7.78667636678909	0.664022359728543	4.85624563493865e-06	9.74217290703482e-05
1040	chr10	68077537	68083369	7.9181853899167	8.28078120797529	7.43271223197626	0.683140115784356	4.86584177905156e-06	9.74487906123276e-05
6198	chr2	31462073	31465829	8.11504026674355	8.47956370256933	7.62609071928197	0.685741012969873	4.91545364170678e-06	9.82758041123643e-05
3834	chr15	12212842	12218376	8.7583267202032	9.09266862954451	8.32235917012437	0.637792608898535	4.97844760850519e-06	9.93671232130023e-05
762	chr1	192752092	192755429	8.95463803023974	9.31040741383936	8.48137224939568	0.672480969807907	5.02871582020097e-06	0.000100201190778237
5323	chr17	87374681	87381409	9.59399983798401	9.88113221948318	9.23515282402818	0.556731882694179	5.08678568559844e-06	0.000101187642526988
11172	chr9	37228860	37253191	11.8368693038587	12.1034248505539	11.5096433314179	0.520827062475699	5.12757668011381e-06	0.000101771043208054
1696	chr11	58094961	58098820	8.04790451687305	8.36781947593526	7.63621601401582	0.613338791496835	5.13333968788083e-06	0.000101771043208054
7674	chr4	97994483	97998082	8.09640555682239	7.69863513630825	8.40787332735615	-0.601594221818321	5.14226687220191e-06	0.000101777261912794
10730	chr8	81633072	81640300	9.95495090506314	9.66359293041904	10.1972393232598	-0.474823686615212	5.25742346637349e-06	0.000103882467690082
5441	chr18	35843593	35853006	10.9032138535135	11.1796480036018	10.5609498559355	0.538323852909532	5.27422782207936e-06	0.000104040527455242
785	chr10	4630652	4634701	8.50826444461303	8.83597714510024	8.08353409366279	0.627140237270071	5.30826619434746e-06	0.000104537455587349
4017	chr15	73509563	73513845	7.84494583532879	8.21885951454301	7.33887301740529	0.701649085964558	5.37101088347865e-06	0.000105597112477843
4653	chr16	84679068	84685729	8.726427256981	8.37280388151427	9.01021149346183	-0.551152090607785	5.41433700276702e-06	0.000106272103031055
7221	chr3	103919133	103929612	9.13221013977028	8.81657442857071	9.39103432427394	-0.505602280133861	5.43530629298002e-06	0.000106506764772557
1259	chr10	96405995	96412036	9.71433792324416	10.0489577918673	9.27789615231246	0.638036227846721	5.49203922115662e-06	0.000107440290458918
6502	chr2	116971090	116977695	9.22002607096237	8.80070081299091	9.54452071752309	-0.621691262600841	5.54825495964972e-06	0.000108360629096233
4065	chr15	77848622	77853424	8.40665007410041	8.74014495954418	7.97212609165627	0.636611710863791	5.63561428391028e-06	0.000109885178842713
5989	chr19	53896992	53906760	10.32624144515	10.5617156608058	10.0446909264964	0.461204759493725	5.66017952742783e-06	0.000110182341509205
7031	chr3	60405156	60415529	10.3484360435815	10.5877976196811	10.0613044253599	0.468239707200133	5.68342567616082e-06	0.000110430485818212
1135	chr10	80568616	80580330	10.0819223171431	10.377858482759	9.70919041000793	0.573224826087907	5.69161864110454e-06	0.000110430485818212
8373	chr5	64598429	64602306	8.65902588571278	8.98934447417174	8.22989487136047	0.62916999889954	5.71649283259e-06	0.000110551698297791
8996	chr5	148862862	148870052	9.98655792753646	10.311460138898	9.56654990200167	0.621786492588877	5.7165781702734e-06	0.000110551698297791
3474	chr14	31413519	31416279	7.47442029320609	7.90315062798954	6.86167596145074	0.778274104931657	5.77864644527935e-06	0.000111569422218008
2572	chr12	73873525	73928477	12.6000181411754	12.3764484785316	12.7935455201129	-0.378963765275281	6.02442294212795e-06	0.000116124929011719
4343	chr16	10583759	10589126	8.18387065418449	7.76864865069967	8.50590944027043	-0.616516882168201	6.13859345251119e-06	0.000118120984280961
3380	chr14	14726578	14732623	8.37457870897527	7.99910432497619	8.67223746413047	-0.574906616783707	6.14796930710824e-06	0.000118120984280961
2161	chr11	106121230	106124385	7.96458300497921	7.5015278324376	8.31457283172987	-0.664436978027752	6.26408607682832e-06	0.00012015656020098
11190	chr9	41134223	41138065	8.10235002274873	8.52337465622932	7.50533819487918	0.765205229843804	6.2752094984063e-06	0.000120174838627502
5289	chr17	84159295	84167773	9.3561748945398	9.60966669686317	9.04844339073773	0.493888317847443	6.30732096868843e-06	0.000120594343957965
2614	chr12	79757230	79767250	9.58025654478494	9.84559764144873	9.25486148366359	0.515821099392666	6.46392873870451e-06	0.000123388985422508
8542	chr5	105597468	105601439	7.89859579536029	8.23291230597327	7.46267156522508	0.638069755645301	6.50249122432537e-06	0.000123924897268756
9446	chr6	114786806	114793290	8.31625835533061	7.81936177957521	8.68516133460431	-0.689493348971719	6.53118254185734e-06	0.000124271260732023
3764	chr14	118819714	118823230	7.94713064721015	8.37609378711798	7.33390700728444	0.774975892632026	6.58735161135235e-06	0.000125138499420803
810	chr10	12820143	12826459	9.33209291730616	9.61561958943801	8.97887009992444	0.54904205159458	6.68589431550654e-06	0.000126806624770506
111	chr1	40520847	40526304	8.75430477918083	8.41191357908003	9.03082176494309	-0.53588020247438	6.70755337528575e-06	0.000127013542760219
10991	chr8	124309178	124322125	10.6334692637016	10.8648047009899	10.3578207650815	0.452286096716053	6.73047922977672e-06	0.000127243748126467
10257	chr7	123216563	123221244	8.25245177572516	8.64780437932491	7.70607116648766	0.727665305326013	6.75869534537726e-06	0.000127573073803479
3795	chr14	122049083	122069938	11.5377152622183	11.7416549103617	11.3001245370807	0.398851901659353	6.84502333279981e-06	0.000128864362414321
1258	chr10	96396301	96405448	10.3596193927021	10.5731527680992	10.1088969639217	0.418232974925556	6.84891838153299e-06	0.000128864362414321
5782	chr19	11378410	11392848	10.0834633994752	10.3195962724683	9.80096981812475	0.46236757753229	6.8813547541322e-06	0.000129268819991774
4952	chr17	31786919	31793851	8.67862370907929	8.97441569124515	8.30612096698434	0.570163511407475	6.90434004269792e-06	0.000129494733245268
4631	chr16	75853417	75862162	9.12467700504897	9.41316413005483	8.76370753066991	0.556523493911199	6.95169946215881e-06	0.000129989525705932
4071	chr15	78428531	78437675	8.76275796801713	9.06115834029902	8.38610026255608	0.573635879607762	6.9527234466951e-06	0.000129989525705932
10609	chr8	61516953	61520718	7.83435193758578	8.19381728826453	7.35449684011006	0.673746334628938	7.09057487883151e-06	0.000132357397738188
2266	chr11	116615746	116619896	8.13676882888137	7.7280612798012	8.45488557947079	-0.609435477229783	7.11043779886277e-06	0.000132518821816029
650	chr1	173448825	173455364	9.5771601860667	9.88110798027395	9.19160067033561	0.583353927603575	7.15716375280754e-06	0.000132997427179034
5610	chr18	77744950	77749255	8.01174432831536	8.37714977235207	7.52119975983186	0.681259046076464	7.15862928959593e-06	0.000132997427179034
5705	chr19	5830524	5836533	7.95587102461201	8.30850203466772	7.48816377293377	0.66596746420279	7.20756200174043e-06	0.000133696314933383
1084	chr10	75891669	75909273	9.93872095148518	9.68323809321025	10.1556951068705	-0.424626244160199	7.26611657258889e-06	0.000134571212259734
8914	chr5	140700619	140707465	9.71263048954726	9.97224316244077	9.39581982537712	0.504818289491608	7.32232913446644e-06	0.00013540006424547
5533	chr18	61395875	61401553	8.7458119730575	9.0633650166597	8.33803687093296	0.608774977097943	7.4148477102047e-06	0.000136896625849654
3458	chr14	30578431	30582089	8.14149739542126	8.4390078030367	7.76625952478693	0.572526404699549	7.46499896528068e-06	0.000137484504556547
10938	chr8	120795496	120799790	7.81437206509388	8.202928690099	7.2809562788097	0.716782908605779	7.4699603863662e-06	0.000137484504556547
7888	chr4	130015368	130018508	8.6652303994819	8.99247990003945	8.24128003899192	0.622108024714372	7.59247752305575e-06	0.000139522106395687
4715	chr16	97458609	97465180	9.52735853423061	9.79019934621608	9.20572078141537	0.509825920455667	7.66077521107638e-06	0.000140558571264097
4953	chr17	31816764	31823147	9.15060050501693	9.45727538001225	8.76063204754222	0.586800190139506	7.71979508488096e-06	0.000141421858485199
11440	chr9	96391303	96400605	11.2507306322498	11.507983133972	10.9374321764693	0.500302468947515	7.82011777103933e-06	0.000143037943626317
9237	chr6	70761695	70766398	8.42651684520163	8.74319198920191	8.02019198330953	0.602993695622216	7.83828147852511e-06	0.000143148584158041
2699	chr12	99404904	99410084	9.80714701453821	10.0920097224615	9.45184443871862	0.549195996869106	7.88199242769012e-06	0.000143724726119732
6085	chr2	24641383	24644738	7.98184852765668	7.58676050663933	8.29167316568998	-0.595028662715593	7.91796951211946e-06	0.000144158286217571
7002	chr3	52392281	52402650	10.7427655720366	11.0238572631608	10.3933205730957	0.543330285619366	8.06697582634972e-06	0.000146645209790997
10823	chr8	105263266	105271801	9.68794086856152	9.99034760420301	9.30486320543177	0.579615182968119	8.17653436220959e-06	0.00014840849466032
11069	chr9	15492487	15519429	10.8695247543329	10.6135260970525	11.0868705503553	-0.424281407742483	8.19760540975972e-06	0.000148561562030194
11654	chr9	123833877	123838711	9.01653561406768	8.70738470982304	9.27098858943906	-0.494453254626819	8.2101134060356e-06	0.000148561562030194
2618	chr12	80173875	80178419	8.23103279058002	8.57561946944705	7.77742176040841	0.647081709276271	8.25459487582242e-06	0.00014913806277174
4032	chr15	75805072	75814453	8.40209574988937	7.93201893669639	8.75606694023259	-0.667603011776969	8.46605014117813e-06	0.000152724959493375
9137	chr6	39282905	39289029	8.98448642890565	9.32911895685625	8.53079566703586	0.647836774102477	8.64803332902386e-06	0.000155770063743515
2797	chr12	110870696	110890784	10.0530147953202	9.75643628616595	10.2988985918519	-0.479646078770929	8.67175971569311e-06	0.000155959684628051
1889	chr11	77482364	77489524	8.51041233198381	8.79724775280506	8.15202987983136	0.550811202320301	8.69688928702642e-06	0.000156173926771283
6138	chr2	27401356	27420612	11.6456580686489	11.9329925506156	11.2864947508127	0.553916234920356	8.7721918152081e-06	0.000157287129724581
967	chr10	53428382	53432446	7.78075809195264	8.1868270449294	7.2135671375894	0.738422773126466	8.8990554996188e-06	0.000159320060278024
6515	chr2	118615448	118624792	9.08188934935669	8.76398278560298	9.34223649308464	-0.505827797829316	8.95281642205769e-06	0.000160040058764045
10615	chr8	68630537	68635542	8.18840001535688	7.78030672927759	8.50614548147711	-0.606160442528112	9.22498384883693e-06	0.000164656207187095
5937	chr19	44386776	44390621	8.39469856538934	8.74861153778641	7.9247248135333	0.664535308458703	9.26328713720651e-06	0.000165090498964151
2461	chr12	32199654	32210976	10.1850535902338	10.4535516949163	9.85489095288235	0.518977459378067	9.31271396152077e-06	0.000165721427965858
10732	chr8	81733493	81738323	8.84330043238063	8.51929278993826	9.10771953982283	-0.511883274287642	9.59147286863511e-06	0.000170425328444801
339	chr1	92138982	92146492	7.99440218012466	7.57293209398347	8.32017610503117	-0.620786849796504	9.81644405825792e-06	0.000174160815303867
